recipe_urls,recipe_name,serves,cooking_time,difficulty,ingredients,nutrition,ingredients_parsed
https://www.jamieoliver.com/recipes/pork-recipes/slow-roasted-spiced-pork-loin-with-black-eyed-beans-and-tomatoes/,Slow-roasted spiced pork loin with black-eyed beans and tomatoes,8                                                                                                            ,1 hour 50 minutes plus resting time                                                    ,"Super easy                                                    
","['2 kg higher-welfare rib-end loin of pork , skin on, French-trimmed', 'sea salt', 'freshly ground black pepper', '5 teaspoons smoked paprika', '1 lemon , juice of', 'olive oil', '3 red onions , finely sliced', '6-8 fresh red, yellow and green chillies', '120 g small whole iberico chorizo sausages , thickly sliced', '6 bay leaves', '2 sprigs fresh rosemary , finely chopped', '3 x 400 g good-quality tinned plum tomatoes , roughly chopped', '2 handfuls fresh ripe tomatoes , halved', '4 x 410 g tinned black-eyed beans , drained', '5 cloves garlic , peeled and finely chopped', '1 handful fresh flat-leaf parsley , chopped', 'red wine vinegar', 'soured cream , to serve']","{'Calories': '906', 'Fat': '51.5g', 'Saturates': '18.5g', 'Sugars': '10.5g', 'Salt': '1.17g', 'Protein': '53.8g', 'Carbs': '46.8g', 'Fibre': '15.6g'}",rib end loin pork paprika lemon onion iberico chorizo sausage thickly sprig plum tomato tomato eyed bean garlic wine soured cream
https://www.jamieoliver.com/recipes/lamb-recipes/slow-cooked-shoulder-of-lamb-with-roasted-vegetables/,Slow-cooked shoulder of lamb,10                                                                                                            ,4 hours 20 minutes                                                    ,"Not too tricky                                                    
","['2 red onions', '1 whole bulb garlic', '3 carrots', '2 sticks of celery', '1 large leek or 2-3 baby leeks', '1 handful ripe tomatoes', 'olive oil', '1 small lamb shoulder , bone in (2.25kg)', '½ a bunch of fresh rosemary', '2 fresh bay leaves', '½ a bunch of fresh thyme', '2 x 400 g tins of plum tomatoes', '1 bottle of red wine']","{'Calories': '370', 'Fat': '21g', 'Saturates': '9.6g', 'Sugars': '7g', 'Salt': '0.61g', 'Protein': '24.2g', 'Carbs': '9g', 'Fibre': '2.2g'}",onion garlic carrot celery leek leek tomato lamb plum tomato wine
https://www.jamieoliver.com/recipes/beef-recipes/sloppy-joe/,Sloppy Joe,4                                                                                                            ,35 minutes                                                    ,"Super easy                                                    
","['¾ pound quality lean ground beef (10% fat) or turkey', '1 yellow onion , peeled and diced', '1 green bell pepper , cored, seeded and diced', '¾ cup tomato puree', '2 tablespoons cider vinegar', '1½ tablespoons light brown sugar', '1 tablespoon honey', '2 teaspoons Dijon mustard', '½ teaspoon chilli powder', '½ can kidney beans , drained and rinsed', 'freshly ground pepper , to taste', '4 whole wheat hamburger buns or whole wheat wraps', '1 cup shredded lettuce']","{'Calories': '418', 'Fat': '6.8g', 'Saturates': '2.5g', 'Sugars': '20.3g', 'Salt': '1.31g', 'Protein': '38.9g', 'Carbs': '53.8g', 'Fibre': '8.3g'}",beef turkey onion tomato puree sugar honey kidney bean wheat hamburger bun wheat wrap lettuce
https://www.jamieoliver.com/recipes/fish-recipes/skate-baked-in-the-bag-with-artichokes-purple-potatoes-capers-and-cr-me-fra-che/,"Skate baked in the bag with artichokes, purple potatoes, capers and crème fraîche",4                                                                                                            ,50 minutes                                                    ,"Super easy                                                    
","['1 kg purple potatoes , scrubbed', '5 medium to large globe artichokes', '1 lemon', '4 heaped tablespoons butter , melted', '1 handful fresh thyme , leaves picked', '1 large handful fresh parsley , chopped', '4 heaped tablespoons capers in oil or brine , drained', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '4 x 225 g skate pieces , from sustainable sources, ask your fishmonger, trimmed and halved', '4 small wineglasses white wine', '4 small sprigs fresh rosemary', '4 tablespoons crème fraîche']","{'Calories': '651', 'Fat': '20.2g', 'Saturates': '10.7g', 'Sugars': '10.4g', 'Salt': '2.59g', 'Protein': '48g', 'Carbs': '56.2g', 'Fibre': '3.4g'}",purple potato scrubbed globe artichoke lemon butter brine skate wineglass wine sprig creme fraiche
https://www.jamieoliver.com/recipes/lamb-recipes/sizzling-lamb-lollipops/,Sizzling lamb lollipops,4                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","['LAMB & MARINADE', '1 heaped teaspoon coriander seeds', '1 level teaspoon cumin seeds', '1 generous pinch turmeric', ""2 bird's-eye chillies , stalks removed, finely sliced"", '2 cloves garlic , peeled and finely sliced', 'olive oil', '8 quality long lamb cutlets , not trimmed, fatty side scored', 'SPICED NUTS', '50 g blanched almonds', '50 g shelled pistachios', '1 tablespoon sesame seeds', '1 pinch ground cumin', 'CUCUMBER DIP', '½ cucumber', '1 handful fresh mint leaves', '100 g fat-free natural yoghurt', '½ lemon', 'SPICY TOMATO DIP', '2 large ripe tomatoes', '1 fresh red chilli', '½ lemon', 'a few sprigs fresh coriander', 'a little feta cheese , for crumbling over']","{'Calories': '519', 'Fat': '43.7g', 'Saturates': '15g', 'Sugars': '7.2g', 'Salt': '1.91g', 'Protein': '24.5g', 'Carbs': '8.7g', 'Fibre': '2.2g'}",lamb marinade generous turmeric eye garlic lamb cutlet not fatty side scored spiced blanched almond pistachio sesame cucumber dip cucumber yoghurt lemon spicy tomato dip tomato lemon sprig feta cheese crumbling over
https://www.jamieoliver.com/recipes/pasta-recipes/simple-summer-spaghetti/,Simple summer spaghetti,4                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","['500 g mixed red and yellow cherry tomatoes', '150 g black olives', '1 clove of garlic', 'red wine vinegar', '1 bunch of fresh lemon basil , (30g)', '1 bunch of fresh marjoram , (30g)', 'extra virgin olive oil', '400 g spaghetti or linguine']","{'Calories': '722', 'Fat': '39.7g', 'Saturates': '11.3g', 'Sugars': '7.1g', 'Salt': '2.57g', 'Protein': '14.1g', 'Carbs': '81.7g', 'Fibre': '5.8g'}",cherry tomato garlic wine lemon basil marjoram spaghetti linguine
https://www.jamieoliver.com/recipes/beef-recipes/simple-baked-lasagne/,Simple baked lasagne,10                                                                                                            ,3 hours 10 minutes                                                    ,"Not too tricky                                                    
","['1 onion', '2 cloves garlic', '1 carrot', '4 rashers of higher-welfare pancetta or smoked bacon', '2 handfuls of fresh herbs , such as sage, oregano, rosemary, thyme', '1 pinch of ground cinnamon', 'olive oil', '400 g quality beef shin or stewing beef , minced', '200 g higher-welfare pork belly , skin removed, minced', '2 x 400 g plum tomatoes', '2 glasses of red wine', '2 fresh bay leaves', '1 butternut squash', '1 tablespoon coriander seeds', '1 dried red chilli', '400 g fresh lasagne sheets', '400 g mozzarella cheese , torn up', 'WHITE SAUCE', '3 anchovy fillets , from sustainable sources', '500 ml crème fraîche', '2 handfuls of freshly grated Parmesan cheese', 'milk , optional']","{'Calories': '563', 'Fat': '27.5g', 'Saturates': '14.5g', 'Sugars': '10.9g', 'Salt': '1.49g', 'Protein': '31.9g', 'Carbs': '44.4g', 'Fibre': '3.8g'}",onion garlic carrot pancetta bacon beef shin stewing beef minced pork belly minced plum tomato glass wine butternut squash lasagne sheet mozzarella cheese up anchovy fillet creme fraiche parmesan cheese milk
https://www.jamieoliver.com/recipes/pork-recipes/sausages-and-green-lentils-with-tomato-salsa-salsicce-con-lenticchie-verdi-e-salsa-di-pomodoro/,Sausages and green lentils with tomato salsa (Salsicce con lenticchie verdi e salsa di pomodoro),4                                                                                                            ,1 hour 25 minutes                                                    ,"Super easy                                                    
","['8 medium-sized quality Italian sausages , or good fat Cumberlands', 'olive oil', '500 g purple-sprouting broccoli or cima di rapa', '½ lemon , juice of', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the salsa rossa', 'olive oil', '1 small red onion , peeled and finely chopped', '3 cloves garlic , peeled and finely chopped', '1 small cinnamon stalk', '1-2 small dried red chillies , crumbled', '2-3 tablespoons red wine vinegar , plus extra for dressing', '2 x 400 g good-quality tinned plum tomatoes', 'For the lentils', '400 g lenticchie di Castelluccio or Puy lentils', '2 cloves garlic , peeled', '1 bay leaf', '1 handful fresh flat-leaf parsley , leaves chopped, stalks reserved', 'red wine vinegar or sherry vinegar', '1 small handful fresh thyme tips']","{'Calories': '869', 'Fat': '46.3g', 'Saturates': '12.6g', 'Sugars': '11.2g', 'Salt': '3.13g', 'Protein': '54g', 'Carbs': '63g', 'Fibre': '16.1g'}",sausage cumberland purple sprouting broccoli cima di rapa lemon salsa rossa onion garlic wine plum tomato lentil lenticchie di castelluccio puy lentil garlic reserved wine tip
https://www.jamieoliver.com/recipes/pasta-recipes/sausage-carbonara-linguine-alla-carbonara-di-salsiccia/,Sausage carbonara (Linguine alla carbonara di salsiccia),4                                                                                                            ,20 minutes                                                    ,"Super easy                                                    
","['4 quality Italian sausages', 'olive oil', '2 slices thickly cut higher-welfare pancetta , chopped', 'sea salt', 'freshly ground black pepper', '320 g dried linguine', '4 large free-range egg yolks', '100 ml single cream', '50 g Parmesan cheese , freshly grated', '1 lemon , zest of', '1 sprig fresh flat-leaf parsley , chopped', 'extra virgin olive oil']","{'Calories': '657', 'Fat': '34.4g', 'Saturates': '12.7g', 'Sugars': '3.4g', 'Salt': '1.67g', 'Protein': '30g', 'Carbs': '60.8g', 'Fibre': '2.7g'}",sausage thickly pancetta linguine egg yolk single cream parmesan cheese lemon sprig
https://www.jamieoliver.com/recipes/fish-recipes/salmon-and-couscous/,Salmon & couscous,1                                                                                                            ,20 minutes                                                    ,"Super easy                                                    
","['75 g couscous', '1 small courgette', '1 handful of asparagus', '1 fresh red chilli', '2 ripe tomatoes', 'a few sprigs of fresh coriander', '1 x 120 g salmon fillet , skin on, scaled, pin-boned, from sustainable sources', 'extra virgin olive oil', '½ a lemon', '1 tablespoon fat-free natural yoghurt']","{'Calories': '452', 'Fat': '32.6g', 'Saturates': '5.2g', 'Sugars': '10g', 'Salt': '1.25g', 'Protein': '29.7g', 'Carbs': '10.1g', 'Fibre': '3.1g'}",couscous courgette asparagus tomato sprig salmon fillet lemon yoghurt
